timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
1350.0,0.0,0.0,0.0,-0.86,0.0,0.0,-1.02,-1.57,0.18000000000000002,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1360.0,0.0,0.0,0.0,-0.8693333333333334,0.0,0.0,-1.0186666666666666,-1.57,0.18133333333333335,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1370.0,0.0,0.0,0.0,-0.8786666666666666,0.0,0.0,-1.0173333333333332,-1.57,0.18266666666666667,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1380.0,0.0,0.0,0.0,-0.888,0.0,0.0,-1.016,-1.57,0.184,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1390.0,0.0,0.0,0.0,-0.8973333333333332,0.0,0.0,-1.0146666666666666,-1.57,0.18533333333333335,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1400.0,0.0,0.0,0.0,-0.9066666666666666,0.0,0.0,-1.0133333333333332,-1.57,0.18666666666666668,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1410.0,0.0,0.0,0.0,-0.916,0.0,0.0,-1.012,-1.57,0.188,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1420.0,0.0,0.0,0.0,-0.9253333333333332,0.0,0.0,-1.0106666666666666,-1.57,0.18933333333333335,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1430.0,0.0,0.0,0.0,-0.9346666666666666,0.0,0.0,-1.0093333333333334,-1.57,0.19066666666666668,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1440.0,0.0,0.0,0.0,-0.9440000000000001,0.0,0.0,-1.008,-1.57,0.192,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1450.0,0.0,0.0,0.0,-0.9533333333333333,0.0,0.0,-1.0066666666666666,-1.57,0.19333333333333333,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1460.0,0.0,0.0,0.0,-0.9626666666666667,0.0,0.0,-1.0053333333333334,-1.57,0.19466666666666668,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1470.0,0.0,0.0,0.0,-0.9719999999999999,0.0,0.0,-1.004,-1.57,0.196,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1480.0,0.0,0.0,0.0,-0.9813333333333333,0.0,0.0,-1.0026666666666666,-1.57,0.19733333333333333,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
