timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
470.0,0.0,0.0,0.0,-0.016733333333333322,0.0,0.0,-1.2720666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
480.0,0.0,0.0,0.0,-0.025599999999999956,0.0,0.0,-1.2735999999999998,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
490.0,0.0,0.0,0.0,-0.034466666666666645,0.0,0.0,-1.2751333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
500.0,0.0,0.0,0.0,-0.043333333333333335,0.0,0.0,-1.2766666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
510.0,0.0,0.0,0.0,-0.05219999999999997,0.0,0.0,-1.2782,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
520.0,0.0,0.0,0.0,-0.06106666666666666,0.0,0.0,-1.2797333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
530.0,0.0,0.0,0.0,-0.06993333333333329,0.0,0.0,-1.2812666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
540.0,0.0,0.0,0.0,-0.07879999999999998,0.0,0.0,-1.2828,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
550.0,0.0,0.0,0.0,-0.08766666666666667,0.0,0.0,-1.2843333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
560.0,0.0,0.0,0.0,-0.0965333333333333,0.0,0.0,-1.2858666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
570.0,0.0,0.0,0.0,-0.10539999999999994,0.0,0.0,-1.2873999999999999,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
580.0,0.0,0.0,0.0,-0.11426666666666663,0.0,0.0,-1.2889333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
590.0,0.0,0.0,0.0,-0.12313333333333332,0.0,0.0,-1.2904666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
600.0,0.0,0.0,0.0,-0.132,0.0,0.0,-1.292,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
610.0,0.0,0.0,0.0,-0.1408666666666667,0.0,0.0,-1.2935333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
620.0,0.0,0.0,0.0,-0.14973333333333327,0.0,0.0,-1.2950666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
630.0,0.0,0.0,0.0,-0.15859999999999996,0.0,0.0,-1.2966,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
640.0,0.0,0.0,0.0,-0.16746666666666665,0.0,0.0,-1.2981333333333334,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
650.0,0.0,0.0,0.0,-0.17633333333333334,0.0,0.0,-1.2996666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
660.0,0.0,0.0,0.0,-0.18520000000000003,0.0,0.0,-1.3012,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
670.0,0.0,0.0,0.0,-0.1940666666666666,0.0,0.0,-1.3027333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
680.0,0.0,0.0,0.0,-0.2029333333333333,0.0,0.0,-1.3042666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
690.0,0.0,0.0,0.0,-0.2118,0.0,0.0,-1.3057999999999998,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
700.0,0.0,0.0,0.0,-0.22066666666666668,0.0,0.0,-1.3073333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
710.0,0.0,0.0,0.0,-0.22953333333333337,0.0,0.0,-1.3088666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
720.0,0.0,0.0,0.0,-0.23839999999999995,0.0,0.0,-1.3104,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
730.0,0.0,0.0,0.0,-0.24726666666666663,0.0,0.0,-1.3119333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
740.0,0.0,0.0,0.0,-0.2561333333333333,0.0,0.0,-1.3134666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
750.0,0.0,0.0,0.0,-0.265,0.0,0.0,-1.315,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
760.0,0.0,0.0,0.0,-0.2738666666666667,0.0,0.0,-1.3165333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
770.0,0.0,0.0,0.0,-0.2827333333333333,0.0,0.0,-1.3180666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
780.0,0.0,0.0,0.0,-0.29159999999999997,0.0,0.0,-1.3195999999999999,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
790.0,0.0,0.0,0.0,-0.30046666666666666,0.0,0.0,-1.3211333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
800.0,0.0,0.0,0.0,-0.30933333333333335,0.0,0.0,-1.3226666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
810.0,0.0,0.0,0.0,-0.31820000000000004,0.0,0.0,-1.3241999999999998,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
820.0,0.0,0.0,0.0,-0.3270666666666666,0.0,0.0,-1.3257333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
830.0,0.0,0.0,0.0,-0.3359333333333333,0.0,0.0,-1.3272666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
840.0,0.0,0.0,0.0,-0.3448,0.0,0.0,-1.3288,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
850.0,0.0,0.0,0.0,-0.3536666666666667,0.0,0.0,-1.3303333333333334,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
860.0,0.0,0.0,0.0,-0.3625333333333334,0.0,0.0,-1.3318666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
870.0,0.0,0.0,0.0,-0.37139999999999995,0.0,0.0,-1.3334,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
880.0,0.0,0.0,0.0,-0.38026666666666664,0.0,0.0,-1.3349333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
890.0,0.0,0.0,0.0,-0.38913333333333333,0.0,0.0,-1.3364666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
900.0,0.0,0.0,0.0,-0.398,0.0,0.0,-1.3379999999999999,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
910.0,0.0,0.0,0.0,-0.4068666666666667,0.0,0.0,-1.3395333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
920.0,0.0,0.0,0.0,-0.4157333333333333,0.0,0.0,-1.3410666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
930.0,0.0,0.0,0.0,-0.4246,0.0,0.0,-1.3426,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
940.0,0.0,0.0,0.0,-0.43346666666666667,0.0,0.0,-1.3441333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
950.0,0.0,0.0,0.0,-0.44233333333333336,0.0,0.0,-1.3456666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
960.0,0.0,0.0,0.0,-0.45119999999999993,0.0,0.0,-1.3472,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
970.0,0.0,0.0,0.0,-0.4600666666666666,0.0,0.0,-1.3487333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
980.0,0.0,0.0,0.0,-0.4689333333333333,0.0,0.0,-1.3502666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
990.0,0.0,0.0,0.0,-0.4778,0.0,0.0,-1.3518,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1000.0,0.0,0.0,0.0,-0.4866666666666667,0.0,0.0,-1.3533333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1010.0,0.0,0.0,0.0,-0.49553333333333327,0.0,0.0,-1.3548666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1020.0,0.0,0.0,0.0,-0.5044,0.0,0.0,-1.3563999999999998,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1030.0,0.0,0.0,0.0,-0.5132666666666666,0.0,0.0,-1.3579333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1040.0,0.0,0.0,0.0,-0.5221333333333333,0.0,0.0,-1.3594666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1050.0,0.0,0.0,0.0,-0.531,0.0,0.0,-1.361,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1060.0,0.0,0.0,0.0,-0.5398666666666666,0.0,0.0,-1.3625333333333334,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1070.0,0.0,0.0,0.0,-0.5487333333333333,0.0,0.0,-1.3640666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1080.0,0.0,0.0,0.0,-0.5576,0.0,0.0,-1.3656,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1090.0,0.0,0.0,0.0,-0.5664666666666667,0.0,0.0,-1.3671333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1100.0,0.0,0.0,0.0,-0.5753333333333334,0.0,0.0,-1.3686666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1110.0,0.0,0.0,0.0,-0.5841999999999999,0.0,0.0,-1.3701999999999999,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1120.0,0.0,0.0,0.0,-0.5930666666666666,0.0,0.0,-1.3717333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1130.0,0.0,0.0,0.0,-0.6019333333333333,0.0,0.0,-1.3732666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1140.0,0.0,0.0,0.0,-0.6107999999999999,0.0,0.0,-1.3748,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1150.0,0.0,0.0,0.0,-0.6196666666666667,0.0,0.0,-1.3763333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1160.0,0.0,0.0,0.0,-0.6285333333333333,0.0,0.0,-1.3778666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1170.0,0.0,0.0,0.0,-0.6374000000000001,0.0,0.0,-1.3794,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1180.0,0.0,0.0,0.0,-0.6462666666666667,0.0,0.0,-1.3809333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1190.0,0.0,0.0,0.0,-0.6551333333333332,0.0,0.0,-1.3824666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1200.0,0.0,0.0,0.0,-0.664,0.0,0.0,-1.384,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1210.0,0.0,0.0,0.0,-0.6728666666666666,0.0,0.0,-1.3855333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1220.0,0.0,0.0,0.0,-0.6817333333333334,0.0,0.0,-1.3870666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1230.0,0.0,0.0,0.0,-0.6906,0.0,0.0,-1.3885999999999998,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1240.0,0.0,0.0,0.0,-0.6994666666666666,0.0,0.0,-1.3901333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1250.0,0.0,0.0,0.0,-0.7083333333333334,0.0,0.0,-1.3916666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1260.0,0.0,0.0,0.0,-0.7172,0.0,0.0,-1.3932,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1270.0,0.0,0.0,0.0,-0.7260666666666667,0.0,0.0,-1.3947333333333334,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1280.0,0.0,0.0,0.0,-0.7349333333333333,0.0,0.0,-1.3962666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1290.0,0.0,0.0,0.0,-0.7437999999999999,0.0,0.0,-1.3978,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1300.0,0.0,0.0,0.0,-0.7526666666666667,0.0,0.0,-1.3993333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1310.0,0.0,0.0,0.0,-0.7615333333333333,0.0,0.0,-1.4008666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1320.0,0.0,0.0,0.0,-0.7704000000000001,0.0,0.0,-1.4023999999999999,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1330.0,0.0,0.0,0.0,-0.7792666666666667,0.0,0.0,-1.4039333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1340.0,0.0,0.0,0.0,-0.7881333333333332,0.0,0.0,-1.4054666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1350.0,0.0,0.0,0.0,-0.797,0.0,0.0,-1.407,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1360.0,0.0,0.0,0.0,-0.8058666666666666,0.0,0.0,-1.4085333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1370.0,0.0,0.0,0.0,-0.8147333333333334,0.0,0.0,-1.4100666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1380.0,0.0,0.0,0.0,-0.8236,0.0,0.0,-1.4116,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1390.0,0.0,0.0,0.0,-0.8324666666666666,0.0,0.0,-1.4131333333333334,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1400.0,0.0,0.0,0.0,-0.8413333333333334,0.0,0.0,-1.4146666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1410.0,0.0,0.0,0.0,-0.8502,0.0,0.0,-1.4162,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1420.0,0.0,0.0,0.0,-0.8590666666666668,0.0,0.0,-1.4177333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1430.0,0.0,0.0,0.0,-0.8679333333333333,0.0,0.0,-1.4192666666666667,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1440.0,0.0,0.0,0.0,-0.8767999999999999,0.0,0.0,-1.4207999999999998,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1450.0,0.0,0.0,0.0,-0.8856666666666667,0.0,0.0,-1.4223333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1460.0,0.0,0.0,0.0,-0.8945333333333333,0.0,0.0,-1.4238666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1470.0,0.0,0.0,0.0,-0.9034000000000001,0.0,0.0,-1.4254,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1480.0,0.0,0.0,0.0,-0.9122666666666667,0.0,0.0,-1.4269333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1490.0,0.0,0.0,0.0,-0.9211333333333332,0.0,0.0,-1.4284666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1500.0,0.0,0.0,0.0,-0.93,0.0,0.0,-1.43,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1510.0,0.0,0.0,0.0,-0.9418000000000001,0.0,0.0,-1.409,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1520.0,0.0,0.0,0.0,-0.9536,0.0,0.0,-1.388,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1530.0,0.0,0.0,0.0,-0.9654,0.0,0.0,-1.367,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1540.0,0.0,0.0,0.0,-0.9772000000000001,0.0,0.0,-1.3459999999999999,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
