timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
990.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.5536000000000003,0.0,0.0,-0.8435999999999999,0.40179999999999993,0.0,0.0
1000.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.5733333333333333,0.0,0.0,-0.84,0.3899999999999999,0.0,0.0
1010.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.5930666666666666,0.0,0.0,-0.8364,0.3782000000000001,0.0,0.0
1020.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.6128,0.0,0.0,-0.8328,0.36640000000000006,0.0,0.0
1030.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.6325333333333334,0.0,0.0,-0.8291999999999999,0.3546,0.0,0.0
1040.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.6522666666666668,0.0,0.0,-0.8256,0.3428,0.0,0.0
1050.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.6720000000000002,0.0,0.0,-0.8220000000000001,0.33099999999999996,0.0,0.0
1060.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.6917333333333335,0.0,0.0,-0.8184,0.31919999999999993,0.0,0.0
1070.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.711466666666667,0.0,0.0,-0.8148,0.3073999999999999,0.0,0.0
1080.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.7312000000000003,0.0,0.0,-0.8111999999999999,0.2956000000000001,0.0,0.0
1090.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.7509333333333337,0.0,0.0,-0.8076,0.28380000000000005,0.0,0.0
1100.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.770666666666667,0.0,0.0,-0.804,0.272,0.0,0.0
1110.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.7904000000000004,0.0,0.0,-0.8004,0.2602,0.0,0.0
1120.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.8101333333333334,0.0,0.0,-0.7968,0.24839999999999995,0.0,0.0
1130.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.8298666666666668,0.0,0.0,-0.7932,0.23659999999999992,0.0,0.0
1140.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.8496000000000001,0.0,0.0,-0.7896,0.2247999999999999,0.0,0.0
1150.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.8693333333333335,0.0,0.0,-0.786,0.21300000000000008,0.0,0.0
1160.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.889066666666667,0.0,0.0,-0.7824,0.20120000000000005,0.0,0.0
1170.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.9088000000000003,0.0,0.0,-0.7787999999999999,0.1894,0.0,0.0
