waist_yaw_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_joint
-0.043815334002193174,-0.10670733801535215,0.1686137859356005,0.050904141575037115,1.1445261022305147,0.5067073380153522,-0.1686137859356005,-0.050904141575037115,0.8554738977694853
-0.04303710135019717,-0.10125970945138019,0.17816449551263003,0.04954586684324074,1.1527124247251115,0.5012597094513802,-0.17816449551263003,-0.04954586684324074,0.8472875752748885
-0.04221639627510075,-0.09551477392570523,0.18753937824264885,0.048175367410171525,1.160748038493699,0.49551477392570525,-0.18753937824264885,-0.048175367410171525,0.839251961506301
-0.04135402871372809,-0.0894782009960966,0.1967291822482457,0.04679298142605734,1.168625013355639,0.4894782009960966,-0.1967291822482457,-0.04679298142605734,0.8313749866443608
-0.04045084971874738,-0.08315594803123161,0.20572483830236551,0.04539904997395469,1.1763355756877418,0.48315594803123163,-0.20572483830236551,-0.04539904997395469,0.8236644243122582
-0.03950775061878453,-0.07655425433149171,0.21451746877854164,0.04399391698559153,1.183872116095893,0.47655425433149173,-0.21451746877854164,-0.04399391698559153,0.8161278839041072
-0.03852566213878948,-0.06967963497152635,0.22309839641204124,0.042577929156507294,1.1912271969246067,0.46967963497152637,-0.22309839641204124,-0.042577929156507294,0.8087728030753932
-0.037505553481523006,-0.06253887437066097,0.23145915286327792,0.04115143586051091,1.1983935595970954,0.462538874370661,-0.23145915286327792,-0.04115143586051091,0.8016064404029046
-0.03644843137107061,-0.05513901959749423,0.23959148707504077,0.03971478906347811,1.2053641317786064,0.45513901959749425,-0.23959148707504077,-0.03971478906347811,0.7946358682213936
-0.03535533905932742,-0.047487373415291884,0.24748737341529137,0.03826834323650903,1.212132034355964,0.4474873734152919,-0.24748737341529137,-0.03826834323650903,0.7878679656440359
-0.03422735529643445,-0.03959148707504109,0.2551390195974939,0.03681245526846782,1.2186905882264234,0.43959148707504114,-0.2551390195974939,-0.03681245526846782,0.7813094117735766
-0.03306559326618258,-0.03145915286327802,0.26253887437066087,0.035347484377925696,1.225033320889138,0.4314591528632781,-0.26253887437066087,-0.035347484377925696,0.774966679110862
-0.031871199487434484,-0.02309839641204134,0.26967963497152625,0.033873792024529135,1.2311539728327368,0.4230983964120414,-0.26967963497152625,-0.033873792024529135,0.7688460271672632
-0.030645352682648827,-0.014517468778541737,0.2765542543314916,0.03239174181981495,1.237046503712707,0.4145174687785418,-0.2765542543314916,-0.03239174181981495,0.7629534962872929
-0.02938926261462367,-0.005724838302365642,0.28315594803123156,0.030901699437494753,1.242705098312484,0.40572483830236566,-0.28315594803123156,-0.030901699437494753,0.7572949016875159
-0.028104168892606547,0.003270817751754196,0.28947820099609656,0.029404032523230417,1.2481241722823684,0.3967291822482458,-0.28947820099609656,-0.029404032523230417,0.7518758277176315
-0.026791339748949858,0.012460621757351048,0.29551477392570513,0.027899110603922958,1.2532983776506044,0.38753937824264895,-0.29551477392570513,-0.027899110603922958,0.7467016223493956
-0.0254520707875186,0.021835504487369817,0.3012597094513801,0.026387304996537325,1.258222608101183,0.3781644955126302,-0.3012597094513801,-0.026387304996537325,0.7417773918988171
-0.024087683705085808,0.0313862140643994,0.3067073380153521,0.024868988716485525,1.262892004013159,0.3686137859356006,-0.3067073380153521,-0.024868988716485525,0.7371079959868411
-0.02269952498697735,0.04110332509115858,0.3118522834659287,0.023344536385590555,1.2673019572565103,0.3588966749088415,-0.3118522834659287,-0.023344536385590555,0.7326980427434897
-0.02128896457825365,0.05097724795222447,0.31668946836310674,0.021814324139654277,1.2714481157398059,0.34902275204777555,-0.31668946836310674,-0.021814324139654277,0.7285518842601941
-0.019857394531739018,0.06099823827782691,0.3212141189893934,0.020278729535651234,1.2753263877051944,0.3390017617221731,-0.3212141189893934,-0.020278729535651234,0.7246736122948056
-0.018406227634233895,0.07115640656036276,0.325421770060888,0.01873813145857246,1.2789329457664755,0.32884359343963726,-0.325421770060888,-0.01873813145857246,0.7210670542335246
-0.01693689601226457,0.08144172791414803,0.32930826913397887,0.017192910027940957,1.2822642306862675,0.31855827208585197,-0.32930826913397887,-0.017192910027940957,0.7177357693137324
-0.015450849718747382,0.09184405196876835,0.3328697807033037,0.0156434465040231,1.285316954888546,0.3081559480312317,-0.3328697807033037,-0.0156434465040231,0.714683045111454
-0.013949555301961484,0.10235311288626964,0.33610278998693,0.014090123193758287,1.2880881057030829,0.2976468871137304,-0.33610278998693,-0.014090123193758287,0.7119118942969171
-0.012434494358242768,0.11295853949230064,0.3390041063950208,0.012533323356430454,1.2905749483385893,0.2870414605076994,-0.3390041063950208,-0.012533323356430454,0.7094250516614107
-0.010907162069827166,0.12364986551120985,0.3415708666785615,0.010973431109104564,1.2927750285816242,0.2763501344887902,-0.3415708666785615,-0.010973431109104564,0.7072249714183758
-0.009369065729286235,0.13441653989499636,0.34380053775504105,0.009410831331851437,1.2946861752186065,0.26558346010500367,-0.34380053775504105,-0.009410831331851437,0.7053138247813935
-0.007821723252011557,0.1452479372359191,0.34569091920829814,0.007845909572784507,1.2963065021785414,0.2547520627640809,-0.34569091920829814,-0.007845909572784507,0.7036934978214587
-0.006266661678215233,0.15613336825249338,0.3472401454600672,0.006279051952931359,1.2976344103943434,0.24386663174750664,-0.3472401454600672,-0.006279051952931359,0.7023655896056566
-0.004705415665925746,0.1670620903385198,0.348446687611078,0.004710645070964296,1.298668589380924,0.23293790966148023,-0.348446687611078,-0.004710645070964296,0.701331410619076
-0.0031395259764656633,0.17802331816474037,0.349309354949895,0.0031410759078128237,1.2994080185284815,0.22197668183525965,-0.349309354949895,-0.0031410759078128237,0.7005919814715185
-0.0015705379539064182,0.1890062343226551,0.34982729612800606,0.0015707317311820712,1.2998519681097194,0.21099376567734493,-0.34982729612800606,-0.0015707317311820712,0.7001480318902805
