timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
670.0,0.0,0.0,0.0,-0.9221333333333334,0.0,0.0,-0.9588,-0.9580666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
680.0,0.0,0.0,0.0,-0.9418666666666667,0.0,0.0,-0.9551999999999999,-0.9489333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
690.0,0.0,0.0,0.0,-0.9616000000000001,0.0,0.0,-0.9516,-0.9398000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
700.0,0.0,0.0,0.0,-0.9813333333333335,0.0,0.0,-0.948,-0.9306666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
710.0,0.0,0.0,0.0,-1.0010666666666665,0.0,0.0,-0.9443999999999999,-0.9215333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
720.0,0.0,0.0,0.0,-1.0208,0.0,0.0,-0.9408,-0.9124,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
730.0,0.0,0.0,0.0,-1.0405333333333333,0.0,0.0,-0.9372,-0.9032666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
740.0,0.0,0.0,0.0,-1.0602666666666667,0.0,0.0,-0.9336,-0.8941333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
750.0,0.0,0.0,0.0,-1.08,0.0,0.0,-0.9299999999999999,-0.885,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
760.0,0.0,0.0,0.0,-1.0997333333333335,0.0,0.0,-0.9264,-0.8758666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
770.0,0.0,0.0,0.0,-1.1194666666666668,0.0,0.0,-0.9228,-0.8667333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
780.0,0.0,0.0,0.0,-1.1392000000000002,0.0,0.0,-0.9192,-0.8576,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
790.0,0.0,0.0,0.0,-1.1589333333333336,0.0,0.0,-0.9156,-0.8484666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
800.0,0.0,0.0,0.0,-1.1786666666666665,0.0,0.0,-0.9119999999999999,-0.8393333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
810.0,0.0,0.0,0.0,-1.1984,0.0,0.0,-0.9084,-0.8302,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
820.0,0.0,0.0,0.0,-1.2181333333333333,0.0,0.0,-0.9048,-0.8210666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
830.0,0.0,0.0,0.0,-1.2378666666666667,0.0,0.0,-0.9012,-0.8119333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
840.0,0.0,0.0,0.0,-1.2576,0.0,0.0,-0.8976,-0.8028000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
850.0,0.0,0.0,0.0,-1.2773333333333334,0.0,0.0,-0.8939999999999999,-0.7936666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
860.0,0.0,0.0,0.0,-1.2970666666666668,0.0,0.0,-0.8904,-0.7845333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
870.0,0.0,0.0,0.0,-1.3168000000000002,0.0,0.0,-0.8868,-0.7754,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
880.0,0.0,0.0,0.0,-1.3365333333333336,0.0,0.0,-0.8832,-0.7662666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
890.0,0.0,0.0,0.0,-1.356266666666667,0.0,0.0,-0.8795999999999999,-0.7571333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
900.0,0.0,0.0,0.0,-1.376,0.0,0.0,-0.876,-0.748,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
910.0,0.0,0.0,0.0,-1.3957333333333333,0.0,0.0,-0.8724000000000001,-0.7388666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
920.0,0.0,0.0,0.0,-1.4154666666666667,0.0,0.0,-0.8688,-0.7297333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
930.0,0.0,0.0,0.0,-1.4352,0.0,0.0,-0.8652,-0.7206,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
940.0,0.0,0.0,0.0,-1.4549333333333334,0.0,0.0,-0.8615999999999999,-0.7114666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
950.0,0.0,0.0,0.0,-1.4746666666666668,0.0,0.0,-0.858,-0.7023333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
960.0,0.0,0.0,0.0,-1.4944000000000002,0.0,0.0,-0.8544,-0.6932,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
970.0,0.0,0.0,0.0,-1.5141333333333336,0.0,0.0,-0.8508,-0.6840666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
980.0,0.0,0.0,0.0,-1.533866666666667,0.0,0.0,-0.8472,-0.6749333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
990.0,0.0,0.0,0.0,-1.5536000000000003,0.0,0.0,-0.8435999999999999,-0.6658000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1000.0,0.0,0.0,0.0,-1.5733333333333333,0.0,0.0,-0.84,-0.6566666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1010.0,0.0,0.0,0.0,-1.5930666666666666,0.0,0.0,-0.8364,-0.6475333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1020.0,0.0,0.0,0.0,-1.6128,0.0,0.0,-0.8328,-0.6384,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1030.0,0.0,0.0,0.0,-1.6325333333333334,0.0,0.0,-0.8291999999999999,-0.6292666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1040.0,0.0,0.0,0.0,-1.6522666666666668,0.0,0.0,-0.8256,-0.6201333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1050.0,0.0,0.0,0.0,-1.6720000000000002,0.0,0.0,-0.8220000000000001,-0.611,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1060.0,0.0,0.0,0.0,-1.6917333333333335,0.0,0.0,-0.8184,-0.6018666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1070.0,0.0,0.0,0.0,-1.711466666666667,0.0,0.0,-0.8148,-0.5927333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1080.0,0.0,0.0,0.0,-1.7312000000000003,0.0,0.0,-0.8111999999999999,-0.5836,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1090.0,0.0,0.0,0.0,-1.7509333333333337,0.0,0.0,-0.8076,-0.5744666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1100.0,0.0,0.0,0.0,-1.770666666666667,0.0,0.0,-0.804,-0.5653333333333332,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1110.0,0.0,0.0,0.0,-1.7904000000000004,0.0,0.0,-0.8004,-0.5562,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1120.0,0.0,0.0,0.0,-1.8101333333333334,0.0,0.0,-0.7968,-0.5470666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1130.0,0.0,0.0,0.0,-1.8298666666666668,0.0,0.0,-0.7932,-0.5379333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1140.0,0.0,0.0,0.0,-1.8496000000000001,0.0,0.0,-0.7896,-0.5287999999999999,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1150.0,0.0,0.0,0.0,-1.8693333333333335,0.0,0.0,-0.786,-0.5196666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1160.0,0.0,0.0,0.0,-1.889066666666667,0.0,0.0,-0.7824,-0.5105333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1170.0,0.0,0.0,0.0,-1.9088000000000003,0.0,0.0,-0.7787999999999999,-0.5014000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1180.0,0.0,0.0,0.0,-1.9285333333333337,0.0,0.0,-0.7752,-0.49226666666666663,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1190.0,0.0,0.0,0.0,-1.948266666666667,0.0,0.0,-0.7716000000000001,-0.4831333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1200.0,0.0,0.0,0.0,-1.9680000000000004,0.0,0.0,-0.768,-0.474,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1210.0,0.0,0.0,0.0,-1.9877333333333334,0.0,0.0,-0.7644,-0.46486666666666676,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1220.0,0.0,0.0,0.0,-2.0074666666666667,0.0,0.0,-0.7607999999999999,-0.4557333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1230.0,0.0,0.0,0.0,-2.0272,0.0,0.0,-0.7572,-0.4466000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1240.0,0.0,0.0,0.0,-2.0469333333333335,0.0,0.0,-0.7536,-0.43746666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1250.0,0.0,0.0,0.0,-2.066666666666667,0.0,0.0,-0.75,-0.42833333333333323,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1260.0,0.0,0.0,0.0,-2.0864000000000003,0.0,0.0,-0.7464,-0.4192,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1270.0,0.0,0.0,0.0,-2.1061333333333336,0.0,0.0,-0.7428,-0.4100666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1280.0,0.0,0.0,0.0,-2.125866666666667,0.0,0.0,-0.7392,-0.40093333333333336,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1290.0,0.0,0.0,0.0,-2.1456000000000004,0.0,0.0,-0.7356,-0.3917999999999999,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1300.0,0.0,0.0,0.0,-2.1653333333333338,0.0,0.0,-0.732,-0.3826666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1310.0,0.0,0.0,0.0,-2.1850666666666667,0.0,0.0,-0.7283999999999999,-0.3735333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1320.0,0.0,0.0,0.0,-2.2048,0.0,0.0,-0.7248,-0.36440000000000006,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1330.0,0.0,0.0,0.0,-2.2245333333333335,0.0,0.0,-0.7212000000000001,-0.3552666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1340.0,0.0,0.0,0.0,-2.244266666666667,0.0,0.0,-0.7176,-0.3461333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1350.0,0.0,0.0,0.0,-2.2640000000000002,0.0,0.0,-0.714,-0.33699999999999997,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1360.0,0.0,0.0,0.0,-2.2837333333333336,0.0,0.0,-0.7103999999999999,-0.32786666666666675,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1370.0,0.0,0.0,0.0,-2.303466666666667,0.0,0.0,-0.7068,-0.3187333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1380.0,0.0,0.0,0.0,-2.3232000000000004,0.0,0.0,-0.7032,-0.3096000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1390.0,0.0,0.0,0.0,-2.3429333333333338,0.0,0.0,-0.6996,-0.30046666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1400.0,0.0,0.0,0.0,-2.362666666666667,0.0,0.0,-0.696,-0.2913333333333332,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1410.0,0.0,0.0,0.0,-2.3824,0.0,0.0,-0.6924,-0.2822,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1420.0,0.0,0.0,0.0,-2.4021333333333335,0.0,0.0,-0.6888,-0.27306666666666657,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1430.0,0.0,0.0,0.0,-2.421866666666667,0.0,0.0,-0.6852,-0.26393333333333335,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1440.0,0.0,0.0,0.0,-2.4416,0.0,0.0,-0.6816,-0.2547999999999999,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1450.0,0.0,0.0,0.0,-2.4613333333333336,0.0,0.0,-0.678,-0.2456666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1460.0,0.0,0.0,0.0,-2.481066666666667,0.0,0.0,-0.6744,-0.23653333333333326,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1470.0,0.0,0.0,0.0,-2.5008000000000004,0.0,0.0,-0.6708,-0.22740000000000005,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1480.0,0.0,0.0,0.0,-2.5205333333333337,0.0,0.0,-0.6672,-0.2182666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1490.0,0.0,0.0,0.0,-2.540266666666667,0.0,0.0,-0.6636,-0.2091333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1500.0,0.0,0.0,0.0,-2.56,0.0,0.0,-0.66,-0.2,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
